stop_id,ticket_amount,ticket_status
115192,35,50,paid
127729,35,overdue
78880,40,paid
25986,65,paid
106581,50,overdue
73017,26,50,overdue
160443,65,50,paid
42870,40,paid
177331,75,50,overdue
18762,50,overdue
21558,50,paid
15794,45,50,paid
551,70,overdue
105334,50,50,challenged
122145,60,50,challenged
62155,30,50,paid
73252,45,50,pending
30909,54,overdue
67159,80,paid
156435,55,overdue
27909,45,paid
61648,50,50,overdue
182937,50,pending
96792,50,paid
191772,95,50,challenged
147596,70,paid
186821,40,overdue
92808,50,challenged
49578,80,50,challenged
114041,31,50,overdue
53061,70,overdue
188735,90,50,paid
92299,30,overdue
86165,45,paid
10002,24,50,overdue
198790,40,paid
24369,35,challenged
97888,47,overdue
127596,30,paid
138918,30,paid
65726,45,overdue
153851,55,overdue
7242,16,overdue
21083,45,50,overdue
83760,29,overdue
86609,27,overdue
61350,60,paid
40801,35,overdue
135582,50,pending
156799,58,50,overdue
41357,55,overdue
140375,55,paid
68744,37,overdue
106967,63,50,overdue
138788,40,paid
47086,70,paid
14584,35,pending
127485,50,overdue
118472,17,overdue
18398,35,paid
48799,65,overdue
71337,50,overdue
163458,55,50,paid
31579,45,overdue
71376,65,overdue
147543,26,overdue
25144,42,overdue
174990,45,overdue
58549,70,50,paid
176194,50,overdue
105803,30,50,overdue
28554,45,50,paid
54830,35,50,overdue
167636,35,paid
108077,25,overdue
13767,45,overdue
142565,55,overdue
155321,40,50,pending
47501,75,paid
95112,45,overdue
72216,55,overdue
59505,70,50,overdue
68845,70,paid
31082,20,overdue
199848,30,50,overdue
102631,40,overdue
147201,30,50,overdue
91724,40,overdue
153168,50,paid
107915,50,challenged
72427,55,overdue
167956,36,overdue
39401,60,overdue
170836,65,pending
156853,55,overdue
91859,35,overdue
16276,30,overdue
126187,60,paid
156154,34,overdue
129958,40,50,overdue
13109,36,50,overdue
109470,50,overdue
173407,30,50,challenged
22254,55,50,overdue
73340,65,paid
139972,35,pending
188503,50,paid
103857,45,overdue
191182,35,overdue
42424,50,paid
117636,35,overdue
83165,45,overdue
38680,30,paid
44814,30,overdue
29670,27,overdue
110746,40,50,overdue
144005,50,paid
141085,70,paid
176641,50,50,overdue
17756,45,50,paid
170733,30,challenged
160495,30,paid
166283,75,50,overdue
76491,70,overdue
173144,50,challenged
45984,80,overdue
35897,40,paid
69986,31,overdue
29419,45,50,paid
17173,60,challenged
111585,45,50,paid
10445,50,overdue
190373,35,challenged
141505,65,overdue
105811,40,50,paid
113304,30,challenged
58517,40,50,overdue
146872,75,50,challenged
3887,70,overdue
195179,34,50,overdue
73372,36,overdue
41578,50,overdue
82838,20,50,overdue
91358,50,paid
142412,42,50,overdue
133037,80,paid
136919,55,50,challenged
44806,95,overdue
71866,56,overdue
97919,35,50,paid
86614,35,50,overdue
87188,50,challenged
98431,16,overdue
175402,80,overdue
148042,55,50,overdue
81402,35,overdue
155486,30,overdue
90408,55,paid
122253,30,50,overdue
88348,31,overdue
63017,35,overdue
75187,30,50,paid
90224,50,overdue
54967,30,50,overdue
113354,45,paid
163504,70,paid
33098,50,overdue
79783,30,paid
170564,50,challenged
196496,35,50,overdue
107361,21,50,overdue
29464,27,overdue
95108,45,overdue
167087,35,overdue
149046,60,50,overdue
188096,45,overdue
111440,35,challenged
5453,75,overdue
130382,45,paid
86202,61,overdue
101046,75,challenged
33144,55,50,overdue
69158,100,paid
35431,65,paid
156847,45,overdue
30358,18,50,overdue
68131,60,paid
9540,60,overdue
180131,60,overdue
9141,45,challenged
182074,50,pending
46764,30,overdue
56630,13,50,overdue
175789,40,challenged
147214,40,50,challenged
193160,35,overdue
5081,35,50,paid
64419,35,50,overdue
164759,40,paid
168324,60,overdue
56781,70,paid
87646,45,50,overdue
55570,40,overdue
134410,21,50,overdue
17691,45,paid
156279,75,50,overdue
87200,40,50,overdue
38901,39,overdue
98278,45,paid
77085,55,50,overdue
8246,30,paid
65559,25,paid
31194,50,overdue
45440,75,paid
103943,45,paid
21651,21,overdue
99929,55,paid
26186,31,overdue
25143,50,paid
32581,39,50,overdue
165300,18,overdue
93487,40,overdue
48696,70,50,paid
44725,75,paid
185842,40,overdue
57417,40,50,paid
152756,45,overdue
4290,45,overdue
177443,55,pending
136767,60,50,overdue
15057,50,50,overdue
117594,35,challenged
162182,40,overdue
86569,45,overdue
151935,30,overdue
19147,85,overdue
167036,40,overdue
115903,38,overdue
70849,35,50,paid
90810,45,overdue
184,70,paid
68893,60,overdue
62266,30,overdue
196823,60,overdue
27523,45,paid
24659,80,paid
47262,25,50,overdue
32418,33,overdue
136802,50,50,overdue
167392,100,paid
51480,45,overdue
115173,40,paid
143690,50,50,paid
8353,50,paid
45441,65,paid
129887,30,overdue
45920,60,50,pending
147480,29,50,overdue
24533,35,50,overdue
183537,50,paid
178683,46,50,overdue
158754,85,overdue
152936,85,overdue
62532,40,overdue
71924,40,pending
167858,70,overdue
43249,38,overdue
143029,44,overdue
144511,45,50,overdue
31426,30,paid
90129,23,overdue
83940,60,50,pending
89983,25,50,overdue
7368,45,overdue
11439,25,overdue
155375,36,overdue
1617,60,paid
126286,42,overdue
96657,55,challenged
16840,35,50,challenged
154119,30,overdue
187918,30,50,overdue
53409,50,paid
88389,50,paid
62236,28,overdue
77677,75,paid
185590,54,overdue
109355,55,overdue
25980,41,overdue
160784,45,paid
79713,19,overdue
175744,35,overdue
92042,45,overdue
42132,27,overdue
123041,50,50,overdue
174853,40,overdue
138584,60,challenged
173113,65,paid
199171,65,paid
170716,45,paid
190489,65,paid
75796,35,overdue
191361,45,50,overdue
104076,30,50,paid
137254,45,overdue
96706,40,paid
62671,60,paid
59584,32,overdue
77871,35,50,overdue
189292,32,overdue
15312,65,paid
35394,43,overdue
83253,30,paid
22268,37,overdue
167136,41,overdue
6687,75,overdue
115403,60,50,paid
95658,60,50,paid
62018,40,paid
164254,55,paid
127561,45,50,paid
35882,80,paid
109456,30,50,paid
177899,26,overdue
187608,40,overdue
150810,45,overdue
88747,50,50,overdue
201528,58,overdue
116598,50,paid
95924,30,50,overdue
154855,55,paid
194286,60,challenged
62579,50,overdue
175537,70,overdue
165135,55,challenged
127873,35,50,overdue
20783,40,paid
150927,85,50,overdue
133876,45,overdue
102115,50,overdue
114383,45,50,overdue
120313,50,paid
56600,65,overdue
87385,65,paid
39232,30,overdue
150242,50,challenged
135475,25,50,paid
26427,70,paid
17131,60,paid
195824,75,overdue
116436,35,paid
118872,30,overdue
43813,35,challenged
5539,65,50,paid
174622,80,paid
67271,35,challenged
106864,24,overdue
31446,30,paid
122173,35,paid
77793,40,paid
88245,35,overdue
121299,55,50,overdue
87731,45,paid
89654,24,overdue
170795,33,overdue
43515,45,overdue
46466,65,overdue
122966,70,challenged
9838,70,50,paid
60916,80,paid
182595,40,challenged
63325,50,paid
124884,30,overdue
21494,60,challenged
4405,35,50,overdue
98686,36,overdue
101479,80,overdue
197766,40,overdue
76265,17,overdue
181591,45,overdue
145953,30,paid
106010,55,overdue
190124,40,paid
101664,60,overdue
23290,35,paid
141788,65,overdue
14300,40,paid
116358,35,overdue
97181,60,50,overdue
194740,35,paid
15722,25,50,overdue
74365,50,50,paid
34495,60,50,challenged
22987,80,overdue
124247,55,paid
186232,55,paid
162976,45,overdue
8603,35,overdue
2450,50,overdue
71972,65,50,overdue
181093,48,50,overdue
58279,45,50,paid
193245,60,paid
130664,55,pending
78330,65,overdue
168294,75,50,paid
176805,55,paid
29930,50,overdue
185548,70,challenged
147759,30,overdue
89976,30,paid
150310,40,overdue
34914,60,paid
188863,32,overdue
106654,45,50,overdue
110666,45,50,overdue
35079,47,overdue
137750,40,paid
97858,40,50,challenged
20489,65,paid
87989,70,overdue
194442,55,overdue
146229,70,50,overdue
19606,40,paid
130968,60,paid
75770,55,pending
25593,25,overdue
191217,27,overdue
199878,50,50,overdue
34741,60,50,overdue
160040,65,50,overdue
194520,55,paid
52719,19,overdue
150301,40,50,overdue
182494,35,50,overdue
89626,70,overdue
88770,60,overdue
19486,60,paid
70239,85,overdue
117528,25,50,paid
104226,36,overdue
137957,50,overdue
10007,35,overdue
28072,55,overdue
84795,80,overdue
77614,65,50,pending
154770,25,overdue
175433,70,50,overdue
177932,53,50,overdue
190179,33,overdue
184961,47,overdue
142954,38,overdue
73007,60,challenged
24178,31,overdue
187893,70,challenged
145991,40,paid
80823,25,overdue
104602,55,paid
45222,65,overdue
85111,50,pending
106209,80,50,paid
113267,85,50,challenged
23251,50,50,overdue
143837,65,50,overdue
16820,45,paid
133570,75,overdue
181507,45,50,paid
36034,35,overdue
127095,50,50,paid
108140,51,overdue
38214,33,overdue
42075,28,50,overdue
80662,85,overdue
98114,33,50,overdue
117819,70,paid
7216,50,paid
9005,50,overdue
88194,50,50,overdue
65578,50,50,overdue
56769,30,overdue
9410,55,50,overdue
81519,35,overdue
107983,40,paid
41401,44,50,overdue
139112,45,pending
52766,60,50,overdue
127241,25,overdue
84414,50,overdue
13450,40,overdue
21835,35,challenged
159721,60,overdue
21377,40,paid
109304,40,paid
36723,35,overdue
160238,55,50,overdue
68463,70,challenged
142905,55,overdue
50828,36,overdue
163314,35,overdue
169222,25,paid
34836,35,50,paid
183371,50,overdue
104500,35,50,overdue
140030,45,overdue
183986,50,paid
34755,50,50,overdue
11278,65,overdue
124,30,overdue
134205,31,50,overdue
184777,65,paid
61533,60,50,overdue
57109,65,50,overdue
144754,50,50,paid
24876,45,paid
173488,40,overdue
190412,75,overdue
49890,40,50,paid
150788,32,overdue
126669,105,paid
60725,40,overdue
42855,55,paid
160417,35,overdue
92510,70,overdue
17501,45,paid
142740,45,overdue
60412,45,50,paid
10685,30,50,paid
172690,75,50,paid
170000,40,challenged
20147,80,paid
121219,34,50,overdue
89950,70,overdue
33685,56,overdue
6585,35,overdue
171663,35,50,challenged
7131,60,50,paid
103878,55,50,paid
30036,35,pending
131667,60,overdue
196734,55,50,paid
39076,50,challenged
18159,55,paid
122525,105,pending
17824,65,challenged
194541,40,overdue
111978,60,paid
1748,45,paid
91685,30,paid
116249,20,50,challenged
22367,40,challenged
86059,55,overdue
131173,32,50,overdue
132960,35,overdue
84764,40,50,challenged
49511,30,paid
164025,35,paid
156066,45,challenged
17016,50,paid
113915,43,50,overdue
125224,40,overdue
138810,30,overdue
110629,35,pending
79388,15,paid
126591,27,overdue
95820,60,overdue
53145,40,overdue
130174,40,overdue
96744,60,50,paid
66431,60,overdue
11564,43,overdue
198974,47,overdue
97266,40,overdue
76132,90,overdue
145859,45,50,overdue
69194,75,paid
85613,75,paid
48497,50,overdue
126379,55,overdue
190818,45,overdue
134367,15,overdue
27213,30,overdue
86060,55,50,overdue
62368,20,overdue
58984,35,overdue
124968,28,overdue
19804,45,50,pending
104741,35,overdue
74402,30,paid
110139,33,overdue
187700,35,overdue
177816,25,50,overdue
30699,55,50,paid
177614,45,overdue
38078,50,paid
122354,38,overdue
125296,55,50,paid
41174,60,paid
53249,105,paid
156455,30,50,overdue
37219,60,overdue
88450,40,paid
65904,55,50,paid
81937,40,overdue
96239,40,challenged
40636,45,paid
135679,50,overdue
90862,31,overdue
178491,15,paid
53360,65,paid
71728,50,overdue
113503,75,overdue
25683,55,pending
28876,55,challenged
71894,35,paid
147673,30,50,overdue
119606,50,paid
22347,40,50,paid
56620,55,overdue
200868,50,challenged
174961,45,challenged
197018,85,paid
25559,29,overdue
8154,60,overdue
31834,33,overdue
107552,25,paid
149256,70,50,challenged
201161,33,overdue
58385,60,50,overdue
74746,45,overdue
57368,40,50,overdue
99680,48,overdue
6278,35,overdue
79053,55,50,challenged
30653,24,50,overdue
109520,30,50,challenged
100543,35,overdue
166224,15,overdue
165108,38,overdue
182748,37,50,overdue
136924,55,overdue
72881,50,paid
143044,60,50,paid
84693,65,overdue
96361,28,overdue
46677,70,50,overdue
95475,19,overdue
19792,70,paid
24474,30,50,paid
148654,40,paid
40911,17,overdue
185203,55,challenged
165050,40,overdue
97295,55,challenged
175742,65,paid
117753,55,50,overdue
191847,65,overdue
50452,35,overdue
72371,65,overdue
4250,30,overdue
27278,50,50,paid
9613,35,paid
82868,50,overdue
12450,45,paid
74227,40,overdue
115424,40,paid
107009,65,paid
169238,39,overdue
9220,50,pending
3852,35,paid
148214,42,overdue
28800,40,challenged
19358,35,paid
166608,65,50,paid
36930,35,overdue
184835,60,50,paid
33107,55,overdue
161637,30,paid
161242,60,50,overdue
138255,40,50,challenged
15426,55,overdue
148954,25,overdue
77396,45,paid
103738,30,overdue
3276,29,50,overdue
106380,55,overdue
63635,55,overdue
73783,15,overdue
16864,54,50,overdue
178480,53,50,overdue
164408,50,50,overdue
154822,50,challenged
10493,25,50,overdue
183506,55,50,overdue
83426,65,paid
27173,35,50,paid
161446,35,overdue
40061,60,paid
62789,55,pending
187164,70,paid
52432,40,paid
44082,45,paid
1042,65,paid
51440,105,50,paid
140197,65,50,overdue
89024,50,overdue
180035,26,50,overdue
30914,60,overdue
98672,75,paid
142457,55,paid
175950,45,overdue
102722,60,overdue
169434,25,overdue
158356,40,paid
142169,33,50,overdue
146468,40,50,paid
75240,80,overdue
43131,30,overdue
57061,40,50,paid
45480,55,paid
16538,45,50,overdue
117241,35,overdue
48551,45,challenged
184624,63,overdue
51049,65,paid
98047,85,overdue
72466,24,overdue
179452,35,50,challenged
51921,53,overdue
17292,35,paid
84683,15,50,paid
86323,58,overdue
102467,80,overdue
186162,27,overdue
1229,70,paid
53009,46,50,overdue
115840,45,overdue
170260,35,50,paid
200138,33,overdue
17358,24,overdue
163619,50,paid
42623,35,paid
132604,45,overdue
109812,80,50,challenged
67639,55,challenged
69564,40,paid
178539,65,50,overdue
97976,50,overdue
90942,37,overdue
75970,55,paid
95891,35,challenged
135660,50,paid
83015,35,paid
33366,40,pending
146703,35,pending
131523,45,paid
189413,50,overdue
129578,50,50,paid
4370,47,overdue
89009,70,overdue
83950,50,paid
64072,50,overdue
27246,30,overdue
151929,45,overdue
56820,55,paid
140942,45,paid
54943,30,50,paid
99243,35,challenged
84510,70,paid
145215,75,overdue
37819,60,paid
192605,50,50,challenged
13768,40,challenged
183618,39,50,overdue
38396,40,50,overdue
10510,30,overdue
102661,30,50,paid
193369,50,paid
66965,65,overdue
63611,50,challenged
41160,40,50,paid
31792,30,challenged
123092,35,paid
96581,80,paid
67794,40,overdue
27611,30,overdue
198633,47,overdue
14570,35,50,overdue
197513,60,overdue
13776,45,paid
202178,90,challenged
19630,55,overdue
14227,27,overdue
53383,60,overdue
20760,40,overdue
20155,50,50,paid
149380,39,overdue
142452,40,50,paid
41197,70,50,overdue
163454,38,overdue
56290,40,paid
161345,45,50,overdue
118508,95,50,overdue
65529,55,overdue
97349,50,paid
129110,70,50,paid
113843,40,overdue
23548,35,pending
103184,30,paid
32935,43,overdue
175857,30,challenged
151228,60,paid
120688,35,paid
121918,40,paid
102401,45,challenged
197582,70,50,challenged
91922,45,paid
176222,40,paid
64020,30,overdue
141064,65,paid
39535,27,50,overdue
25788,50,50,overdue
42781,55,overdue
18773,45,paid
159884,30,paid
165854,75,overdue
52143,60,paid
26426,46,50,overdue
137341,80,50,paid
23571,37,overdue
146628,25,overdue
25135,45,paid
17420,42,overdue
120283,55,pending
32648,30,overdue
140365,60,overdue
94349,60,challenged
188232,40,paid
102733,45,overdue
167250,50,paid
122133,21,50,overdue
56133,75,overdue
16823,27,overdue
66654,65,overdue
84170,50,50,overdue
18818,31,overdue
146616,95,overdue
74846,30,paid
22584,50,50,overdue
127490,50,pending
65307,50,50,paid
179163,40,50,overdue
57912,65,overdue
145624,50,paid
12550,65,overdue
41780,45,overdue
148998,35,overdue
34850,36,overdue
67133,40,paid
70500,55,paid
4225,22,overdue
195640,40,overdue
159143,28,overdue
78477,80,50,overdue
87924,50,overdue
4571,24,50,overdue
176566,40,overdue
126321,40,overdue
46904,60,50,paid
101105,65,overdue
80358,39,overdue
77953,30,overdue
75809,50,paid
49602,35,overdue
161911,23,50,overdue
177347,45,challenged
148948,30,overdue
175424,65,challenged
10762,70,overdue
99872,45,paid
13627,75,paid
102416,60,challenged
7665,60,overdue
166455,45,paid
65911,55,overdue
10754,32,overdue
147319,60,paid
124224,50,50,overdue
27549,60,overdue
183598,40,overdue
124156,50,overdue
165221,55,overdue
90823,60,challenged
152840,32,overdue
48295,55,50,paid
108228,40,pending
7313,45,50,paid
124467,35,50,paid
47333,45,50,paid
36761,65,overdue
6153,70,challenged
151681,35,overdue
13861,50,50,paid
75696,35,paid
71584,55,challenged
75460,30,50,overdue
138815,65,paid
77721,30,50,overdue
166775,55,overdue
131754,35,paid
97536,50,overdue
111109,55,challenged
5000,20,50,paid
103410,37,overdue
177421,50,50,challenged
172668,60,paid
144396,85,50,pending
133523,40,paid
102876,55,overdue
86491,25,overdue
143963,50,overdue
101443,55,50,overdue
63181,45,overdue
12351,80,paid
148026,30,50,overdue
160667,60,overdue
54745,50,challenged
98620,25,paid
32783,40,overdue
28453,55,pending
175294,45,overdue
94337,25,50,overdue
195018,65,paid
63896,51,overdue
88320,35,50,paid
8887,50,paid
187273,42,overdue
168311,46,overdue
187818,30,overdue
162714,34,overdue
150944,60,paid
51866,60,challenged
151555,75,overdue
34271,30,paid
175820,50,50,paid
10826,65,overdue
112909,85,pending
165079,35,overdue
67467,65,overdue
9884,50,paid
68064,45,overdue
14026,35,overdue
45825,75,overdue
145390,50,challenged
193746,35,paid
55051,60,50,paid
22721,20,50,overdue
16270,30,paid
50320,30,50,challenged
30656,65,paid
167218,30,paid
13952,55,paid
117558,65,overdue
47231,32,overdue
104523,50,overdue
90751,65,paid
49286,80,50,overdue
44519,35,50,overdue
93436,40,50,overdue
137314,25,overdue
85797,60,50,paid
15641,55,50,overdue
28906,29,overdue
169364,55,paid
122336,50,overdue
99577,50,challenged
105081,55,overdue
182449,60,overdue
72356,40,pending
93607,31,overdue
25673,55,paid
3610,65,overdue
115170,18,overdue
103603,53,overdue
148219,55,paid
133612,32,50,overdue
72919,60,challenged
61464,50,paid
61752,50,paid
78761,45,paid
175236,45,paid
2583,25,paid
26785,18,overdue
67767,70,overdue
197374,40,overdue
60326,60,overdue
163644,40,50,paid
168338,60,paid
100721,50,50,overdue
179212,70,paid
6170,25,50,overdue
198443,25,overdue
49809,35,50,overdue
11486,30,challenged
162530,45,paid
155365,40,50,overdue
152619,60,paid
137860,17,overdue
190625,30,50,paid
185476,45,pending
31341,65,challenged
125545,60,paid
119048,50,challenged
171479,23,overdue
95923,35,overdue
61928,50,50,overdue
29021,31,50,overdue
67457,19,overdue
198376,37,50,overdue
106964,65,overdue
189545,30,pending
176225,50,paid
19720,35,50,overdue
130881,55,50,challenged
153435,35,50,paid
18675,60,paid
154373,75,overdue
4510,60,overdue
15184,47,overdue
58084,60,overdue
77053,30,paid
2471,35,paid
39615,50,paid
183550,25,overdue
47591,47,overdue
137619,35,challenged
115823,20,overdue
36085,39,50,overdue
111110,70,overdue
